id,name,picture_url,neighbourhood_cleansed,latitude,longitude,room_type,price,number_of_reviews,review_scores_rating
7.82E+17,Bedroom in a lovely house.,https://a0.muscache.com/pictures/miso/Hosting-668906259413859144/original/179342dc-fb6e-4afc-8604-47a7e54441dd.jpeg,Lewisham,51.44023,-0.03506,Private room,55,12,4.75
7.82E+17,Compact studio with Ensuite,https://a0.muscache.com/pictures/miso/Hosting-757081667544078238/original/ef003584-af9b-4bb6-93a9-29fa6c5fe7bf.jpeg,Ealing,51.5176963,-0.2606458,Entire home/apt,74,7,4.43
7.82E+17,Charming Cosy 1st Floor Studio in Bayswater,https://a0.muscache.com/pictures/prohost-api/Hosting-782397308616565363/original/e5164dd5-b43e-4e3e-87a1-dd8e2ef46f19.jpeg,Westminster,51.51357,-0.19371,Entire home/apt,88,4,4.5
7.82E+17,Decent Loft En-suite with Private Kitchen,https://a0.muscache.com/pictures/hosting/Hosting-782457521264956149/original/f4c03461-9539-4843-8441-ecb5491f59f7.jpeg,Croydon,51.39975,-0.12015,Entire home/apt,75,14,4.71
7.84E+17,Spacious room in town house,https://a0.muscache.com/pictures/miso/Hosting-784096407130251707/original/83afc5dc-4915-4e2f-9aa7-a470722cb009.png,Lambeth,51.4727316,-0.107187,Private room,79,9,5
7.83E+17,"Unique, bright home near Park",https://a0.muscache.com/pictures/miso/Hosting-782516012727579345/original/a3bcff0a-9611-4424-82d7-341cdf66cd3e.jpeg,Wandsworth,51.46840916,-0.157606266,Entire home/apt,97,12,4.92
7.83E+17,Timeless London Luxury | 1 Bed | Clerkenwell,https://a0.muscache.com/pictures/miso/Hosting-782544762899954958/original/d47b624f-4661-4ab8-94e7-52c0fb68fdd6.jpeg,Islington,51.52863,-0.10642,Entire home/apt,172,54,4.87
7.85E+17,Barbican Pad by condokeeper * single beds *,https://a0.muscache.com/pictures/ac6c4fdf-1f09-4d24-92e9-c9a7a0d1c311.jpg,Islington,51.52415128,-0.098814509,Entire home/apt,193,1,5
7.83E+17,Modern Refurbed Studio in Shepherds Bush Green,https://a0.muscache.com/pictures/prohost-api/Hosting-783057805808364031/original/a5d11871-8ffc-4841-a36d-d51bc1865b1b.jpeg,Hammersmith and Fulham,51.50602,-0.22272,Entire home/apt,101,4,3.75
7.83E+17,Linda’s  private suite!,https://a0.muscache.com/pictures/24582bac-5a0a-48c1-9a29-61aa4cb43522.jpg,Merton,51.41864771,-0.16888424,Private room,60,26,4.96
7.85E+17,Double room in a light and comfy Zone 2 home,https://a0.muscache.com/pictures/miso/Hosting-784729406713391699/original/03db8822-0e27-414b-b5d5-c77d986a321d.jpeg,Hammersmith and Fulham,51.51676,-0.24333,Private room,65,12,4.92
7.83E+17,Cosey and spacious (Shared home)-Room 1,https://a0.muscache.com/pictures/miso/Hosting-783069617229684459/original/55e79531-b617-4dba-981e-4bddd14b18ed.jpeg,Hackney,51.56318,-0.05756,Private room,80,10,4.7
7.83E+17,Cosy top floor flat in Fulham,https://a0.muscache.com/pictures/miso/Hosting-783153645802597565/original/391e8da5-3321-4909-982c-9a84c609e129.jpeg,Hammersmith and Fulham,51.47138873,-0.205834024,Entire home/apt,155,9,4.11
7.83E+17,Private Double Loft Room with Private Bathroom,https://a0.muscache.com/pictures/prohost-api/Hosting-783184397358394599/original/b45caba9-242f-42c1-94e1-a0e6400f4ab1.jpeg,Ealing,51.50987,-0.34809,Private room,30,1,5
7.85E+17,Private bedroom in a unique house in north London,https://a0.muscache.com/pictures/miso/Hosting-52766485/original/e564123f-5b8d-4060-a894-861ad4764529.jpeg,Barnet,51.6017,-0.14928,Private room,80,4,4.5
7.83E+17,Charming Studio Retreat I1Bed1Bath Haven in London,https://a0.muscache.com/pictures/miso/Hosting-783252558212006643/original/1483125f-94a0-4c50-92c4-c7be38bdfa62.jpeg,Islington,51.56616353,-0.124027069,Entire home/apt,127,16,4.69
7.83E+17,"Inviting 1BRStudio, PrivateBth l CentralLondon Gem",https://a0.muscache.com/pictures/miso/Hosting-783258014457910176/original/2a422797-7ba6-4c11-9112-be8413dd1bd4.jpeg,Islington,51.56640378,-0.126283101,Entire home/apt,99,3,4.67
7.83E+17,Chic Studio Apartment in Prime London Location,https://a0.muscache.com/pictures/miso/Hosting-783261072074226895/original/84470fcb-eadd-4e60-bb0b-77ca138448a0.jpeg,Islington,51.56755245,-0.126147561,Entire home/apt,98,19,4.47
7.83E+17,Spitalfields Market Penthouse Flat with balcony,https://a0.muscache.com/pictures/6d204574-a512-42b4-b092-40012a4971f8.jpg,Tower Hamlets,51.5199765,-0.074176155,Entire home/apt,128,51,4.9
7.83E+17,GuestReady - Amazing Studio for 2 in Albion Court,https://a0.muscache.com/pictures/prohost-api/Hosting-783278373241527416/original/ca55fd95-b620-4116-8ce9-088426bf27cc.jpeg,Hammersmith and Fulham,51.4941,-0.23097,Entire home/apt,147,13,4.69
7.85E+17,"Luxury room near Canary wharf, ExCel & the O2",https://a0.muscache.com/pictures/834eb70f-4ea9-4d33-b61a-b1876afec508.jpg,Tower Hamlets,51.51281,0.00637,Private room,95,23,4.96
7.85E+17,Stylish Apartment in Kensington,https://a0.muscache.com/pictures/miso/Hosting-785262557917437352/original/c3f98bcf-4096-4f8a-8a48-81716a51f428.jpeg,Kensington and Chelsea,51.49955548,-0.19804833,Entire home/apt,250,4,5
7.83E+17,Modern room & private bathroom,https://a0.muscache.com/pictures/8735cbc7-4c00-472f-b364-53934ad529fc.jpg,Croydon,51.37969908,-0.096840256,Private room,52,3,4.67
7.83E+17,Oxford Street -West End-Great Location,https://a0.muscache.com/pictures/prohost-api/Hosting-783343554887189271/original/720a061b-69de-48c2-8df2-3917781fe3a1.jpeg,Westminster,51.51635,-0.13667,Entire home/apt,282,45,4.87
7.83E+17,Luxury design Notting Hill home,https://a0.muscache.com/pictures/miso/Hosting-783435923075884209/original/85c8e236-d224-4a56-ade4-aa3a6b8a0fae.jpeg,Westminster,51.5152367,-0.1933531,Entire home/apt,326,32,4.88
7.85E+17,London Studio Close to Central Line Shepherds Bush,https://a0.muscache.com/pictures/prohost-api/Hosting-785271455034142940/original/68c0d550-aaf3-4911-b47c-de5187b6c725.jpeg,Hammersmith and Fulham,51.50288934,-0.228644988,Entire home/apt,128,11,4.91
7.85E+17,Stylish Compact Double Studio In London,https://a0.muscache.com/pictures/miso/Hosting-757081667544078238/original/ef003584-af9b-4bb6-93a9-29fa6c5fe7bf.jpeg,Ealing,51.5176963,-0.2606458,Entire home/apt,72,1,3
7.85E+17,Private en-suite room in London,https://a0.muscache.com/pictures/miso/Hosting-785297805242918304/original/a1df70b8-3221-4b84-abdf-313a98a34812.jpeg,Hammersmith and Fulham,51.51368631,-0.225197223,Private room,100,3,4.67
7.85E+17,Lovely studio with private terrace,https://a0.muscache.com/pictures/miso/Hosting-785311561315614746/original/97772a07-48e5-453c-a673-68d353d6e52d.jpeg,Kensington and Chelsea,51.4948,-0.18689,Entire home/apt,106,3,4
7.85E+17,Private 1 bedroom Flat in London 3 mins from tube,https://a0.muscache.com/pictures/a83380a9-dee7-4e33-88b0-138b5696a140.jpg,Ealing,51.51011735,-0.29208438,Entire home/apt,130,5,4.6
7.85E+17,Discounted city view apartment in Canary Wharf,https://a0.muscache.com/pictures/8f7738f5-43e7-4e1e-a6b0-7a1a9d5ba98c.jpg,Tower Hamlets,51.50330441,-0.018281394,Private room,243,1,5
7.84E+17,Lovely Massive Room in City Centre,https://a0.muscache.com/pictures/1067364d-c744-47bc-994f-2bdc442174f0.jpg,Islington,51.53414,-0.09824,Private room,50,48,4.65
7.84E+17,Bright and airy 1 bedroom apt,https://a0.muscache.com/pictures/miso/Hosting-783873037139491154/original/1cad89b1-7335-48a1-bda6-31fe1376069d.jpeg,Hammersmith and Fulham,51.50011,-0.21367,Entire home/apt,190,3,4.33
7.85E+17,Morden private studio apt located in NW1,https://a0.muscache.com/pictures/prohost-api/Hosting-785400844542375674/original/bc970caf-1032-43a9-8323-254a22fec816.jpeg,Camden,51.53007962,-0.13575809,Entire home/apt,121,15,4.33
7.85E+17,Bright studio apt in the city centre NW1 Euston St,https://a0.muscache.com/pictures/prohost-api/Hosting-785402624047374661/original/e743c26b-1fe5-4c5c-a4e2-7aa6929ea148.jpeg,Camden,51.53037,-0.1355,Entire home/apt,125,17,3.94
7.85E+17,Bright and cosy Studio apt in the city centre NW1,https://a0.muscache.com/pictures/prohost-api/Hosting-785402787175199092/original/2ac86664-f256-479e-9b66-71f75bfc25cf.jpeg,Camden,51.53096157,-0.133978321,Entire home/apt,136,9,3.56
7.85E+17,Morden private studio apt located by Euston St NW1,https://a0.muscache.com/pictures/prohost-api/Hosting-785403171348724667/original/58ed004f-a035-4796-8165-708657d74eb1.jpeg,Camden,51.53188303,-0.134311947,Entire home/apt,132,32,4.41
7.85E+17,Bright studio located in Euston NW1,https://a0.muscache.com/pictures/prohost-api/Hosting-785406145029269042/original/f4677d50-c675-4fc6-8266-58938713a7f2.jpeg,Camden,51.53161974,-0.136220656,Entire home/apt,137,28,4.68
7.84E+17,"Well-designed, cosy London flat",https://a0.muscache.com/pictures/airflow/Hosting-783956966216402844/original/1f684cf9-d9ce-4c77-87bc-2e1b2758f9e8.jpg,Haringey,51.59112301,-0.069817875,Private room,50,24,5
7.86E+17,Minimalistic & Spacious Private room+bath near O2,https://a0.muscache.com/pictures/8e4a93af-2803-41b0-9b5e-7cb8c2ad146a.jpg,Greenwich,51.49532364,0.014091335,Private room,36,29,4.62
7.85E+17,Comfortable studio Euston,https://a0.muscache.com/pictures/prohost-api/Hosting-785406374144207657/original/14002d55-b33b-4159-841f-2b2ec85a1188.jpeg,Camden,51.53053601,-0.135972376,Entire home/apt,124,25,4.16
7.85E+17,Sloane Square Studio - Sleeps 2!,https://a0.muscache.com/pictures/prohost-api/Hosting-785419541402978505/original/939809f0-81d7-489e-86f2-a9810091eda0.jpeg,Kensington and Chelsea,51.49280816,-0.162983031,Entire home/apt,187,6,4
7.86E+17,Stylish & Snug Studio - All You Need,https://a0.muscache.com/pictures/miso/Hosting-786150823270163418/original/7c0a0e15-3e7e-4927-ad20-7e8a80826ed3.jpeg,Enfield,51.66346942,-0.078720203,Entire home/apt,77,37,4.89
7.86E+17,Cosy studio in central Ealing Broadway,https://a0.muscache.com/pictures/miso/Hosting-786205359610603733/original/a1712476-8b6b-4c2d-9de5-6915069078c7.jpeg,Ealing,51.514265,-0.3003058,Entire home/apt,100,98,4.87
7.86E+17,Luxury Apartment-Hampstead Heath,https://a0.muscache.com/pictures/5aa02273-6edc-46ed-864d-eb0ede3c060f.jpg,Barnet,51.56314102,-0.19778187,Entire home/apt,300,3,5
7.86E+17,Large stylish 1bed located 1 min from tube station,https://a0.muscache.com/pictures/miso/Hosting-786311742172246380/original/54da308e-4e6a-4f9a-9be2-87d9692eeb13.jpeg,Camden,51.5435428,-0.1728131,Entire home/apt,100,39,4.9
7.86E+17,Cosy Ensuite in London WestEnd,https://a0.muscache.com/pictures/airflow/Hosting-786322266743073494/original/b057ddb1-7f7d-4adc-bbfd-1448d1a14fa8.jpg,Camden,51.5171802,-0.1257883,Private room,150,3,5
7.86E+17,Private room in heart of camden,https://a0.muscache.com/pictures/miso/Hosting-786434040095481965/original/1a264405-667e-4444-ab82-0a777009c191.jpeg,Camden,51.53748882,-0.140749935,Private room,47,2,5
7.86E+17,Cosy nice high floor room in Central London,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6Nzg1NTMzMzM0NjQwMDE1NzAz/original/4801402d-6384-47f3-a127-f3a2dcaef9e6.jpeg,Westminster,51.52066,-0.1593,Private room,71,80,4.93
7.86E+17,Great Location 18 mins into central London,https://a0.muscache.com/pictures/miso/Hosting-785538426804331133/original/290e1e0e-73c6-4aab-96c3-98e491b25d3e.jpeg,Lambeth,51.4333148,-0.1193144,Private room,66,3,5
7.86E+17,Cosey double room (Shared home) -Room 3,https://a0.muscache.com/pictures/miso/Hosting-783069617229684459/original/55e79531-b617-4dba-981e-4bddd14b18ed.jpeg,Hackney,51.56403509,-0.056594945,Private room,80,4,4
7.87E+17,: : Vauxhall Central Room 201 : :,https://a0.muscache.com/pictures/miso/Hosting-786706508449392683/original/e1a6f547-8685-4960-9f5f-e2989197747a.jpeg,Lambeth,51.47826539,-0.120336848,Private room,49,19,4.21
7.87E+17,Ladies or couples only,https://a0.muscache.com/pictures/miso/Hosting-786743658382419259/original/5e927ed9-0ea9-4caf-82f2-6870a4464911.jpeg,Barnet,51.60544306,-0.252346902,Private room,45,1,1
7.86E+17,Modern room in zone 1,https://a0.muscache.com/pictures/miso/Hosting-785653350994707554/original/fa086b0a-cd8e-45de-b6cb-0edc0850b0ec.jpeg,Hackney,51.52886798,-0.094064735,Private room,50,9,3.11
7.87E+17,Spacious & Cosy 1BD Flat - Shadwell,https://a0.muscache.com/pictures/miso/Hosting-786875578184468194/original/aa533058-44ac-4676-9d83-68669a3dfb04.jpeg,Tower Hamlets,51.51274575,-0.061892816,Entire home/apt,95,12,3.67
7.86E+17,"Comfortable, double room in Zone 4",https://a0.muscache.com/pictures/miso/Hosting-785974881290085581/original/66206e5f-751f-45df-96db-bb0971dcaf4f.jpeg,Croydon,51.398671,-0.1062039,Private room,40,1,3
7.86E+17,Bright & modern studio apt in Euston NW1.,https://a0.muscache.com/pictures/prohost-api/Hosting-785979905733551425/original/af2a3ad0-98e5-4c1f-8f13-6b3da294d24d.jpeg,Camden,51.53029,-0.13579,Entire home/apt,148,3,3.67
7.86E+17,Bright and cosy studio apt in NW1 by Euston st,https://a0.muscache.com/pictures/prohost-api/Hosting-785980759937705648/original/b1c5036e-5f5b-4681-b086-58599bc69e0a.jpeg,Camden,51.53172954,-0.136099165,Entire home/apt,132,11,4
7.87E+17,Central spacious and secure with a double bed,https://a0.muscache.com/pictures/miso/Hosting-760204882798955313/original/5477d974-519c-49cb-8371-4fba4a7e3ecb.jpeg,Barnet,51.59348638,-0.257121335,Entire home/apt,100,2,5
7.87E+17,Glenda the Hostess,https://a0.muscache.com/pictures/a6714ca4-0a68-473a-b8b7-9f486b936e4f.jpg,Southwark,51.47479676,-0.09614883,Private room,60,3,5
7.87E+17,Private en-suite room in Colliers Wood,https://a0.muscache.com/pictures/ad661be1-9476-44ed-9013-3fdc3760a4a1.jpg,Merton,51.42037178,-0.174763173,Private room,52,93,4.92
7.87E+17,Centrally located park-view flat,https://a0.muscache.com/pictures/miso/Hosting-787096360206122367/original/a0b4b86d-968b-4d6a-b76f-fd97011ed6e4.jpeg,Tower Hamlets,51.53653709,-0.033050434,Entire home/apt,135,12,5
7.87E+17,"Stylish, modern flat in top location in Hackney",https://a0.muscache.com/pictures/miso/Hosting-787377528788688037/original/286e51e2-3e9f-4613-a0a8-0ffe9c88923f.jpeg,Hackney,51.5470532,-0.070502052,Entire home/apt,190,10,4.9
7.87E+17,Modern room in quirky SE London,https://a0.muscache.com/pictures/d08f8381-137b-4bf0-ad58-433d7b29ba6a.jpg,Lewisham,51.45567569,-0.036127963,Private room,52,2,5
7.87E+17,Beddington Park Lodge East Stylish Rooms,https://a0.muscache.com/pictures/miso/Hosting-787404040932371978/original/2d6a8fd9-01cc-4211-88f8-249e934296ba.jpeg,Sutton,51.36913589,-0.141429356,Private room,34,12,4.5
7.87E+17,"Spacious, Comfy, Light, Double Room Free Parking",https://a0.muscache.com/pictures/ff2735c6-1d0e-4542-a0c5-1745ea83ed36.jpg,Sutton,51.3709635,-0.1839076,Private room,36,115,4.9
7.89E+17,Close to underground,https://a0.muscache.com/pictures/miso/Hosting-789225019316878679/original/cf6caef0-49d0-40b8-af5f-ffd639c93ebb.png,Newham,51.55028193,-0.004666354,Entire home/apt,109,9,5
7.89E+17,Beautiful modern Scandinavian style flat,https://a0.muscache.com/pictures/hosting/Hosting-789286516823200118/original/27ac7812-19a6-4c64-9f94-909d6aa3c9aa.jpeg,Waltham Forest,51.58877,-0.04241,Entire home/apt,131,12,4.92
7.90E+17,Great Double room near the city centre!,https://a0.muscache.com/pictures/b7e7a712-d3db-4db5-82b2-2a5b23d3f785.jpg,Lambeth,51.47205264,-0.111096314,Private room,46,49,4.24
7.88E+17,Modern 1 BR flat on Putney Hill,https://a0.muscache.com/pictures/hosting/Hosting-787626684995366415/original/e08a4c71-144d-495c-a4dc-89c6375f22d9.jpeg,Wandsworth,51.45732959,-0.220007855,Entire home/apt,115,7,4.71
7.88E+17,Beddington Park Lodge East Stylish Rooms,https://a0.muscache.com/pictures/miso/Hosting-787404040932371978/original/2d6a8fd9-01cc-4211-88f8-249e934296ba.jpeg,Sutton,51.36865,-0.14072,Private room,34,23,4.57
7.90E+17,Very Cousy and warm bungalow.,https://a0.muscache.com/pictures/miso/Hosting-789649120503655612/original/b4f31c71-19e7-42ba-be26-4fc27087aa90.jpeg,Redbridge,51.58684603,0.074136052,Private room,33,3,4.67
7.90E+17,2nd of 2 Rooms East London. City/West End 15 mins,https://a0.muscache.com/pictures/miso/Hosting-789672418725081178/original/b31ed0a8-5cbc-48f6-863c-e21a215b70c6.jpeg,Waltham Forest,51.5822375,-0.0361826,Private room,63,43,4.98
7.90E+17,Private double room - Heathrow,https://a0.muscache.com/pictures/d7096089-441f-4ad8-8f4d-54c8e3064dfd.jpg,Hillingdon,51.50642143,-0.452873745,Private room,36,1,5
7.90E+17,Studio flat to rent,https://a0.muscache.com/pictures/7e7fd66b-95fa-4c9a-9e88-274ceae4473c.jpg,Sutton,51.35792363,-0.18597367,Entire home/apt,65,12,4.75
7.90E+17,Charming 1-bed in Notting Hill,https://a0.muscache.com/pictures/miso/Hosting-789782470348985872/original/310d6392-e483-4652-becd-bc00d97aa5e2.jpeg,Westminster,51.5172,-0.19281,Entire home/apt,103,1,5
7.88E+17,Lovely Leicester Square 1BR,https://a0.muscache.com/pictures/prohost-api/Hosting-788225546836450593/original/5d1f79c1-774b-4dac-8042-5af85aa89f84.jpeg,Westminster,51.51062445,-0.128026789,Entire home/apt,236,145,4.77
7.88E+17,Spacious Leicester Square 1BR,https://a0.muscache.com/pictures/prohost-api/Hosting-788225641009299427/original/9751c2ca-68b7-48c9-a5ed-68ac4c04e6f9.jpeg,Westminster,51.51265415,-0.128018364,Entire home/apt,222,141,4.79
7.90E+17,Private room 2 in North London,https://a0.muscache.com/pictures/airflow/Hosting-789816573778672538/original/66e42d07-886e-42e8-b767-63e6a46838de.jpg,Haringey,51.59920324,-0.087734444,Private room,60,32,4.88
7.90E+17,Friendly house and good location,https://a0.muscache.com/pictures/miso/Hosting-789911432314848878/original/7de5456c-5f4c-4757-a5f2-ff8fbdaf771d.jpeg,Barnet,51.6085562,-0.228128688,Private room,75,2,5
7.88E+17,Lovely Leicester Square Studios,https://a0.muscache.com/pictures/prohost-api/Hosting-788226252283622265/original/17608f06-3029-4c70-8a16-b0f8b52dbc75.jpeg,Westminster,51.51251105,-0.12894352,Entire home/apt,217,34,4.62
7.88E+17,1st of 2 Rooms East London. City/West End 15 mins,https://a0.muscache.com/pictures/miso/Hosting-788243268872345219/original/df2ef499-946b-4046-84eb-8dc536e919e4.jpeg,Waltham Forest,51.5822375,-0.0361826,Private room,63,46,4.85
7.88E+17,Stylish first floor 1BR flat in Notting Hill,https://a0.muscache.com/pictures/miso/Hosting-788281324981552839/original/c9b7ca58-ca6f-4d85-9d55-a0b9e1afe5a7.jpeg,Kensington and Chelsea,51.51453567,-0.199166074,Entire home/apt,118,10,4.5
7.88E+17,Entire use of lovely flat in Crouch End,https://a0.muscache.com/pictures/miso/Hosting-772500793516407815/original/cef2f6a5-cdb0-42f8-a073-7fad5fd6ba5d.jpeg,Haringey,51.58054239,-0.124160277,Entire home/apt,106,7,5
7.90E+17,"Nice room in Barnes, zone 2",https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzkwMjg0OTY2MTAwMzE0MDUz/original/84360024-f733-429f-84ad-1cf3b711d940.jpeg,Richmond upon Thames,51.48425463,-0.233821906,Private room,88,53,4.81
7.90E+17,Peaceful boutique central London - SE1,https://a0.muscache.com/pictures/miso/Hosting-790427599156081246/original/f9dbb458-5903-4c81-b816-34f3ef8e9c27.jpeg,Southwark,51.49126088,-0.069119604,Entire home/apt,120,4,5
7.90E+17,"See view Flat, clean, and comfy.",https://a0.muscache.com/pictures/miso/Hosting-790444800297709765/original/c68649a2-28e0-4a4c-917d-3695b4dcdace.jpeg,Bexley,51.48171675,0.180683993,Private room,36,1,5
7.90E+17,City Studio look like Hotel Room,https://a0.muscache.com/pictures/1a5261ef-5343-4bd9-8c17-658bf855d986.jpg,Islington,51.56121381,-0.118985139,Entire home/apt,96,32,4.09
7.88E+17,: : Vauxhall Central Room 202 : :,https://a0.muscache.com/pictures/miso/Hosting-788478838387660028/original/4ac48c67-f719-437b-8aa2-7d83ca08d1e0.jpeg,Lambeth,51.47801,-0.1185,Private room,49,51,4.75
7.92E+17,Spacious private double room near Barking Station,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NzkxNTQzNDUzODM4OTQ5NDc3/original/b1095ef4-30f5-49ed-bba0-ef1bea18b35b.jpeg,Barking and Dagenham,51.53452872,0.081380162,Private room,55,9,5
7.92E+17,"Happy Land, Green Forest",https://a0.muscache.com/pictures/miso/Hosting-791728533812237154/original/a71b3cd2-ab80-42ce-9722-f93434d9ea7d.jpeg,Brent,51.56351165,-0.223529968,Private room,84,4,5
7.91E+17,"Peaceful, central Tower Hill Room with bathroom",https://a0.muscache.com/pictures/miso/Hosting-790531012504073876/original/cf6562e8-e479-4adf-98e5-48e34130f657.jpeg,Tower Hamlets,51.50871637,-0.068388704,Private room,82,16,4.81
7.91E+17,"Happy Land, Peace of Ocean",https://a0.muscache.com/pictures/miso/Hosting-790607589358410438/original/4be4b4ae-85fa-40f0-bc1a-4ba801fa73a1.jpeg,Brent,51.5628121,-0.223531217,Private room,90,2,5
7.91E+17,Well-Positioned Private Studio,https://a0.muscache.com/pictures/airflow/Hosting-790630994362703819/original/c7ddc8ad-bbcf-4802-92a7-e36b3929085b.jpg,Kensington and Chelsea,51.49780975,-0.193508507,Private room,169,3,5
7.92E+17,Central London Entire 1 Bed Flat with Terrace,https://a0.muscache.com/pictures/miso/Hosting-791775257714995071/original/455df42c-387d-4c61-a134-61771c3be57e.jpeg,Camden,51.52670821,-0.138339377,Entire home/apt,180,14,4.86
7.92E+17,Gateforth Flat- Lovely 1Bed in the heart of London,https://a0.muscache.com/pictures/miso/Hosting-791784681140083747/original/f3805e40-d8be-4d15-a2f8-1ace60828fd9.jpeg,Westminster,51.52457,-0.1691289,Entire home/apt,181,3,4.67
7.91E+17,"Big Double Room, TV, Desk & Study Chair",https://a0.muscache.com/pictures/69b975fb-bb64-4644-a9e2-3bfdb5370c33.jpg,Greenwich,51.49043401,0.099690234,Private room,39,5,4.8
7.91E+17,Adorable double room near the City,https://a0.muscache.com/pictures/7fcda197-7793-4b83-b345-7c1a789d615e.jpg,Lambeth,51.47026214,-0.109206201,Private room,48,34,4.41
